,barcodes,ms_leiden_2.5,AIFI_L1,AIFI_L2,AIFI_L3
41947,a1a26f0023db11ec81faee1fd8b4df58,1,B cell ,Memory B cell,Core memory B cell
41948,a1a32cc423db11ec81faee1fd8b4df58,4,B cell ,Memory B cell,Core memory B cell
41949,a1a51a9823db11ec81faee1fd8b4df58,2,B cell ,Memory B cell,Core memory B cell
41950,a1a521d223db11ec81faee1fd8b4df58,5,B cell ,Memory B cell,Core memory B cell
41951,a1a5ef7223db11ec81faee1fd8b4df58,14,B cell ,Memory B cell,Core memory B cell
41952,a1a7aaba23db11ec81faee1fd8b4df58,6,B cell ,Memory B cell,Core memory B cell
41953,a1a7b26c23db11ec81faee1fd8b4df58,4,B cell ,Memory B cell,Core memory B cell
41954,a1a7f31c23db11ec81faee1fd8b4df58,1,B cell ,Memory B cell,Early memory B cell
41955,a1a8829623db11ec81faee1fd8b4df58,0,B cell ,Memory B cell,Core memory B cell
41956,a1a8e1fa23db11ec81faee1fd8b4df58,6,B cell ,Memory B cell,Core memory B cell
41957,a1a932c223db11ec81faee1fd8b4df58,4,B cell ,Memory B cell,Core memory B cell
41958,a1a9c89a23db11ec81faee1fd8b4df58,4,B cell ,Memory B cell,Core memory B cell
41959,a1aabeda23db11ec81faee1fd8b4df58,4,B cell ,Memory B cell,Core memory B cell
41960,a1aac90223db11ec81faee1fd8b4df58,0,B cell ,Memory B cell,Core memory B cell
41961,a1ab18a823db11ec81faee1fd8b4df58,1,B cell ,Memory B cell,Early memory B cell
41962,a1ac680c23db11ec81faee1fd8b4df58,6,B cell ,Memory B cell,Core memory B cell
41963,a1ace96223db11ec81faee1fd8b4df58,4,B cell ,Memory B cell,Core memory B cell
41964,a1ad857a23db11ec81faee1fd8b4df58,10,B cell ,Memory B cell,Type 2 polarized memory B cell
41965,a1aebc2e23db11ec81faee1fd8b4df58,5,B cell ,Memory B cell,Core memory B cell
41966,a1aee72623db11ec81faee1fd8b4df58,10,B cell ,Memory B cell,Type 2 polarized memory B cell
41967,a1af54f423db11ec81faee1fd8b4df58,1,B cell ,Memory B cell,Core memory B cell
41968,a1aff9ea23db11ec81faee1fd8b4df58,10,B cell ,Memory B cell,Type 2 polarized memory B cell
41969,a1b0603823db11ec81faee1fd8b4df58,9,B cell ,Memory B cell,Early memory B cell
41970,a1b0cdf223db11ec81faee1fd8b4df58,4,B cell ,Memory B cell,Core memory B cell
41971,a1b0fa5223db11ec81faee1fd8b4df58,0,B cell ,Memory B cell,Core memory B cell
41972,a1b12bee23db11ec81faee1fd8b4df58,2,B cell ,Memory B cell,Core memory B cell
41973,a1b1815223db11ec81faee1fd8b4df58,2,B cell ,Memory B cell,Core memory B cell
41974,a1b1b6c223db11ec81faee1fd8b4df58,6,B cell ,Memory B cell,Core memory B cell
41975,a1b2424a23db11ec81faee1fd8b4df58,5,B cell ,Memory B cell,Core memory B cell
41976,a1b2986c23db11ec81faee1fd8b4df58,4,B cell ,Memory B cell,Core memory B cell
41977,a1b3343423db11ec81faee1fd8b4df58,4,B cell ,Memory B cell,Core memory B cell
41978,a1b3d55623db11ec81faee1fd8b4df58,1,B cell ,Memory B cell,Core memory B cell
41979,a1b4f76a23db11ec81faee1fd8b4df58,7,B cell ,Memory B cell,Core memory B cell
41980,a1b5002023db11ec81faee1fd8b4df58,2,B cell ,Memory B cell,Core memory B cell
41981,a1b5401223db11ec81faee1fd8b4df58,7,B cell ,Memory B cell,Core memory B cell
41982,a1b5b93e23db11ec81faee1fd8b4df58,9,B cell ,Memory B cell,Core memory B cell
41983,a1b64a1623db11ec81faee1fd8b4df58,4,B cell ,Memory B cell,Core memory B cell
41984,a1b64f2a23db11ec81faee1fd8b4df58,1,B cell ,Memory B cell,Early memory B cell
41985,a1b7d0ca23db11ec81faee1fd8b4df58,9,B cell ,Memory B cell,Core memory B cell
41986,a1ba2e0623db11ec81faee1fd8b4df58,12,B cell ,Memory B cell,CD95 memory B cell
41987,a1ba2f3c23db11ec81faee1fd8b4df58,2,B cell ,Memory B cell,Core memory B cell
41988,a1ba8d7e23db11ec81faee1fd8b4df58,7,B cell ,Memory B cell,Core memory B cell
41989,a1bafcd223db11ec81faee1fd8b4df58,10,B cell ,Memory B cell,Type 2 polarized memory B cell
41990,a1bc69e623db11ec81faee1fd8b4df58,2,B cell ,Memory B cell,Core memory B cell
41991,a1bc78a023db11ec81faee1fd8b4df58,6,B cell ,Memory B cell,Core memory B cell
41992,a1bcc8fa23db11ec81faee1fd8b4df58,7,B cell ,Memory B cell,Core memory B cell
41993,a1bcd00c23db11ec81faee1fd8b4df58,1,B cell ,Memory B cell,Core memory B cell
41994,a1bd2d8623db11ec81faee1fd8b4df58,14,B cell ,Memory B cell,Core memory B cell
41995,a1bd6b0223db11ec81faee1fd8b4df58,6,B cell ,Memory B cell,Core memory B cell
41996,a1bda89223db11ec81faee1fd8b4df58,3,B cell ,Memory B cell,Core memory B cell
41997,a1be123223db11ec81faee1fd8b4df58,6,B cell ,Memory B cell,Core memory B cell
41998,a1be641c23db11ec81faee1fd8b4df58,6,B cell ,Memory B cell,Core memory B cell
41999,a1be93b023db11ec81faee1fd8b4df58,0,B cell ,Memory B cell,Early memory B cell
42000,a1bead6e23db11ec81faee1fd8b4df58,2,B cell ,Memory B cell,Type 2 polarized memory B cell
42001,a1bf597623db11ec81faee1fd8b4df58,2,B cell ,Memory B cell,CD95 memory B cell
42002,a1bfa9da23db11ec81faee1fd8b4df58,2,B cell ,Memory B cell,Core memory B cell
42003,a1c0c35623db11ec81faee1fd8b4df58,1,B cell ,Memory B cell,Early memory B cell
42004,a1c1c40423db11ec81faee1fd8b4df58,1,B cell ,Memory B cell,Early memory B cell
42005,a1c1ed4e23db11ec81faee1fd8b4df58,8,B cell ,Memory B cell,Core memory B cell
42006,a1c252e823db11ec81faee1fd8b4df58,9,B cell ,Memory B cell,Core memory B cell
42007,a1c4283423db11ec81faee1fd8b4df58,0,B cell ,Memory B cell,Early memory B cell
42008,3a3f1fc223d911eca62d86e9892ea95b,7,B cell ,Memory B cell,Core memory B cell
42009,3a3f48c623d911eca62d86e9892ea95b,7,B cell ,Memory B cell,Core memory B cell
42010,3a3ff5aa23d911eca62d86e9892ea95b,10,B cell ,Memory B cell,Core memory B cell
42011,3a400ed223d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42012,3a405cb623d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42013,3a407a0223d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42014,3a40ad4223d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42015,3a40ca0223d911eca62d86e9892ea95b,11,B cell ,Memory B cell,Core memory B cell
42016,3a40dfb023d911eca62d86e9892ea95b,7,B cell ,Memory B cell,Core memory B cell
42017,3a42749c23d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42018,3a42819423d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42019,3a42938c23d911eca62d86e9892ea95b,5,B cell ,Memory B cell,Core memory B cell
42020,3a42f98023d911eca62d86e9892ea95b,10,B cell ,Memory B cell,Type 2 polarized memory B cell
42021,3a43039423d911eca62d86e9892ea95b,11,B cell ,Memory B cell,Core memory B cell
42022,3a43045223d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42023,3a436d4823d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42024,3a437bd023d911eca62d86e9892ea95b,12,B cell ,Memory B cell,CD95 memory B cell
42025,3a43f65a23d911eca62d86e9892ea95b,6,B cell ,Memory B cell,Core memory B cell
42026,3a44210c23d911eca62d86e9892ea95b,10,B cell ,Effector B cell,CD27- effector B cell
42027,3a46596823d911eca62d86e9892ea95b,9,B cell ,Memory B cell,Early memory B cell
42028,3a46e2ac23d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42029,3a472a3223d911eca62d86e9892ea95b,8,B cell ,Memory B cell,Core memory B cell
42030,3a47b51a23d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42031,3a4861ae23d911eca62d86e9892ea95b,7,B cell ,Memory B cell,Core memory B cell
42032,3a4894d023d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42033,3a48bc2623d911eca62d86e9892ea95b,15,B cell ,Memory B cell,Activated memory B cell
42034,3a48c46423d911eca62d86e9892ea95b,10,B cell ,Memory B cell,Type 2 polarized memory B cell
42035,3a48de7c23d911eca62d86e9892ea95b,15,B cell ,Memory B cell,Activated memory B cell
42036,3a48f9b623d911eca62d86e9892ea95b,8,B cell ,Memory B cell,Core memory B cell
42037,3a4978be23d911eca62d86e9892ea95b,5,B cell ,Memory B cell,Core memory B cell
42038,3a49806623d911eca62d86e9892ea95b,9,B cell ,Memory B cell,Type 2 polarized memory B cell
42039,3a4a364623d911eca62d86e9892ea95b,2,B cell ,Memory B cell,Core memory B cell
42040,3a4a52f223d911eca62d86e9892ea95b,9,B cell ,Memory B cell,Core memory B cell
42041,3a4aec6223d911eca62d86e9892ea95b,12,B cell ,Memory B cell,CD95 memory B cell
42042,3a4b9bf823d911eca62d86e9892ea95b,16,B cell ,Memory B cell,Core memory B cell
42043,3a4c549423d911eca62d86e9892ea95b,11,B cell ,Memory B cell,Core memory B cell
42044,3a4cb2f423d911eca62d86e9892ea95b,6,B cell ,Effector B cell,CD27+ effector B cell
42045,3a4cb89e23d911eca62d86e9892ea95b,10,B cell ,Memory B cell,Type 2 polarized memory B cell
42046,3a4ce3f023d911eca62d86e9892ea95b,9,B cell ,Memory B cell,Early memory B cell
42047,3a4d1bb823d911eca62d86e9892ea95b,10,B cell ,Naive B cell,Core naive B cell
42048,3a4d29dc23d911eca62d86e9892ea95b,2,B cell ,Memory B cell,Core memory B cell
42049,3a4d3dbe23d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42050,3a4e5a4623d911eca62d86e9892ea95b,6,B cell ,Memory B cell,Core memory B cell
42051,3a4e8d5e23d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42052,3a506d5e23d911eca62d86e9892ea95b,5,B cell ,Memory B cell,Core memory B cell
42053,3a50bf3e23d911eca62d86e9892ea95b,1,B cell ,Effector B cell,CD27+ effector B cell
42054,3a53347623d911eca62d86e9892ea95b,0,B cell ,Memory B cell,Core memory B cell
42055,3a538d9023d911eca62d86e9892ea95b,0,B cell ,Memory B cell,Core memory B cell
42056,3a54028e23d911eca62d86e9892ea95b,8,B cell ,Memory B cell,Core memory B cell
42057,3a542e3a23d911eca62d86e9892ea95b,5,B cell ,Memory B cell,Core memory B cell
42058,3a54555e23d911eca62d86e9892ea95b,2,B cell ,Memory B cell,Core memory B cell
42059,3a550be823d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42060,3a557e6623d911eca62d86e9892ea95b,6,B cell ,Memory B cell,Core memory B cell
42061,3a55bcd223d911eca62d86e9892ea95b,10,B cell ,Memory B cell,Type 2 polarized memory B cell
42062,3a56335623d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42063,3a56d25c23d911eca62d86e9892ea95b,2,B cell ,Memory B cell,Core memory B cell
42064,3a586ce823d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42065,3a58b36023d911eca62d86e9892ea95b,4,B cell ,Effector B cell,CD27+ effector B cell
42066,3a590e5023d911eca62d86e9892ea95b,9,B cell ,Memory B cell,Core memory B cell
42067,3a59a39223d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42068,3a59babc23d911eca62d86e9892ea95b,6,B cell ,Memory B cell,Core memory B cell
42069,3a59c2aa23d911eca62d86e9892ea95b,16,B cell ,Memory B cell,Core memory B cell
42070,3a5a034623d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42071,3a5aa1c023d911eca62d86e9892ea95b,0,B cell ,Memory B cell,Core memory B cell
42072,3a5ad1a423d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42073,3a5af6ca23d911eca62d86e9892ea95b,11,B cell ,Memory B cell,Core memory B cell
42074,3a5b5d4a23d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42075,3a5bdb0823d911eca62d86e9892ea95b,8,B cell ,Memory B cell,Type 2 polarized memory B cell
42076,3a5e7caa23d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Early memory B cell
42077,3a5f2a8823d911eca62d86e9892ea95b,12,B cell ,Memory B cell,CD95 memory B cell
42078,3a5fd67c23d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42079,3a60d28e23d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42080,3a612a5e23d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42081,3a613b8e23d911eca62d86e9892ea95b,8,B cell ,Memory B cell,Core memory B cell
42082,3a61534423d911eca62d86e9892ea95b,5,B cell ,Memory B cell,Core memory B cell
42083,3a6248f823d911eca62d86e9892ea95b,10,B cell ,Memory B cell,Type 2 polarized memory B cell
42084,3a62988023d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42085,3a62b0b823d911eca62d86e9892ea95b,10,B cell ,Memory B cell,Core memory B cell
42086,3a62bad623d911eca62d86e9892ea95b,5,B cell ,Memory B cell,Core memory B cell
42087,3a6360ee23d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42088,3a643fa023d911eca62d86e9892ea95b,5,B cell ,Memory B cell,Core memory B cell
42089,3a651a6023d911eca62d86e9892ea95b,8,B cell ,Memory B cell,Core memory B cell
42090,3a65704623d911eca62d86e9892ea95b,2,B cell ,Memory B cell,Core memory B cell
42091,3a65e74c23d911eca62d86e9892ea95b,9,B cell ,Memory B cell,Early memory B cell
42092,3a66542023d911eca62d86e9892ea95b,8,B cell ,Memory B cell,Core memory B cell
42093,3a66b8de23d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42094,3a6762c023d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42095,3a685ad623d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42096,3a68b42223d911eca62d86e9892ea95b,6,B cell ,Memory B cell,Core memory B cell
42097,3a69c09223d911eca62d86e9892ea95b,5,B cell ,Memory B cell,Core memory B cell
42098,3a6b55ba23d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42099,3a6c1dc423d911eca62d86e9892ea95b,2,B cell ,Memory B cell,Core memory B cell
42100,3a6c380e23d911eca62d86e9892ea95b,5,B cell ,Memory B cell,Core memory B cell
42101,3a6c8ef823d911eca62d86e9892ea95b,7,B cell ,Memory B cell,Core memory B cell
42102,3a6d2a4823d911eca62d86e9892ea95b,7,B cell ,Memory B cell,Core memory B cell
42103,3a6e365e23d911eca62d86e9892ea95b,6,B cell ,Memory B cell,Core memory B cell
42104,3a6e36b823d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42105,3a6f11e623d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42106,3a6f5ab623d911eca62d86e9892ea95b,1,B cell ,Memory B cell,Core memory B cell
42107,3a6fb8ee23d911eca62d86e9892ea95b,6,B cell ,Memory B cell,Core memory B cell
42108,3a70386e23d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42109,3a71428623d911eca62d86e9892ea95b,5,B cell ,Memory B cell,Core memory B cell
42110,3a726b1623d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42111,3a72dbf023d911eca62d86e9892ea95b,7,B cell ,Memory B cell,Core memory B cell
42112,3a7360f223d911eca62d86e9892ea95b,9,B cell ,Memory B cell,Early memory B cell
42113,3a7362be23d911eca62d86e9892ea95b,2,B cell ,Memory B cell,Core memory B cell
42114,3a73ce3e23d911eca62d86e9892ea95b,4,B cell ,Memory B cell,Core memory B cell
42115,3a73f93623d911eca62d86e9892ea95b,6,B cell ,Memory B cell,Early memory B cell
42116,3a73fdbe23d911eca62d86e9892ea95b,5,B cell ,Memory B cell,Core memory B cell
42117,3a74e0bc23d911eca62d86e9892ea95b,12,B cell ,Memory B cell,CD95 memory B cell
42118,d2a30a6ebfdc11eb9ba92275cea06a7e,6,B cell ,Memory B cell,Core memory B cell
42119,d2a3cdbebfdc11eb9ba92275cea06a7e,4,B cell ,Memory B cell,Core memory B cell
42120,d2a4a392bfdc11eb9ba92275cea06a7e,9,B cell ,Memory B cell,Early memory B cell
42121,d2a73e9abfdc11eb9ba92275cea06a7e,7,B cell ,Memory B cell,Core memory B cell
42122,d2a7c342bfdc11eb9ba92275cea06a7e,3,B cell ,Memory B cell,Core memory B cell
42123,d2a7eee4bfdc11eb9ba92275cea06a7e,13,B cell ,Memory B cell,Core memory B cell
42124,d2a9b7c4bfdc11eb9ba92275cea06a7e,7,B cell ,Memory B cell,Core memory B cell
42125,d2aa81d6bfdc11eb9ba92275cea06a7e,7,B cell ,Memory B cell,Core memory B cell
42126,d2aa94f0bfdc11eb9ba92275cea06a7e,2,B cell ,Memory B cell,Core memory B cell
42127,d2abde6ebfdc11eb9ba92275cea06a7e,0,B cell ,Memory B cell,Early memory B cell
42128,d2af141cbfdc11eb9ba92275cea06a7e,14,B cell ,Memory B cell,Core memory B cell
42129,d2af22ccbfdc11eb9ba92275cea06a7e,7,B cell ,Memory B cell,Core memory B cell
42130,d2b01ab0bfdc11eb9ba92275cea06a7e,4,B cell ,Memory B cell,Core memory B cell
42131,d2b279eabfdc11eb9ba92275cea06a7e,2,B cell ,Memory B cell,Core memory B cell
42132,d2b58270bfdc11eb9ba92275cea06a7e,4,B cell ,Memory B cell,Core memory B cell
42133,d2b6692ebfdc11eb9ba92275cea06a7e,15,B cell ,Memory B cell,Activated memory B cell
42134,d2b78f66bfdc11eb9ba92275cea06a7e,6,B cell ,Memory B cell,Core memory B cell
42135,d2b7aab4bfdc11eb9ba92275cea06a7e,10,B cell ,Memory B cell,Type 2 polarized memory B cell
42136,d2ba27a8bfdc11eb9ba92275cea06a7e,6,B cell ,Memory B cell,Core memory B cell
42137,d2ba891ebfdc11eb9ba92275cea06a7e,4,B cell ,Memory B cell,Core memory B cell
42138,d2bc9f24bfdc11eb9ba92275cea06a7e,6,B cell ,Memory B cell,Core memory B cell
42139,d2bd0fa4bfdc11eb9ba92275cea06a7e,5,B cell ,Memory B cell,Core memory B cell
42140,d2bdb8fabfdc11eb9ba92275cea06a7e,1,B cell ,Naive B cell,ISG+ naive B cell
42141,d2bf0548bfdc11eb9ba92275cea06a7e,4,B cell ,Memory B cell,Core memory B cell
42142,d2c3024cbfdc11eb9ba92275cea06a7e,13,B cell ,Memory B cell,Core memory B cell
42143,d2c423a2bfdc11eb9ba92275cea06a7e,1,B cell ,Memory B cell,Core memory B cell
42144,d2c51622bfdc11eb9ba92275cea06a7e,9,B cell ,Memory B cell,Early memory B cell
42145,d2cb3caabfdc11eb9ba92275cea06a7e,2,B cell ,Memory B cell,Core memory B cell
42146,d2cdd802bfdc11eb9ba92275cea06a7e,7,B cell ,Memory B cell,Core memory B cell
42147,d2ce7a6ebfdc11eb9ba92275cea06a7e,6,B cell ,Memory B cell,Core memory B cell
42148,d2d01518bfdc11eb9ba92275cea06a7e,7,B cell ,Effector B cell,CD27+ effector B cell
42149,d2d077d8bfdc11eb9ba92275cea06a7e,3,B cell ,Memory B cell,Core memory B cell
42150,d2d10176bfdc11eb9ba92275cea06a7e,9,B cell ,Memory B cell,Early memory B cell
42151,d2d5a9c4bfdc11eb9ba92275cea06a7e,8,B cell ,Memory B cell,Core memory B cell
42152,d2d5e1d2bfdc11eb9ba92275cea06a7e,6,B cell ,Memory B cell,Core memory B cell
42153,d2d90b28bfdc11eb9ba92275cea06a7e,6,B cell ,Memory B cell,Core memory B cell
42154,d2dbee60bfdc11eb9ba92275cea06a7e,1,B cell ,Memory B cell,Early memory B cell
42155,d2dc9ca2bfdc11eb9ba92275cea06a7e,2,B cell ,Memory B cell,Core memory B cell
42156,d2e17510bfdc11eb9ba92275cea06a7e,4,B cell ,Memory B cell,Core memory B cell
42157,d2e1ea72bfdc11eb9ba92275cea06a7e,4,B cell ,Memory B cell,Core memory B cell
42158,d2e206cebfdc11eb9ba92275cea06a7e,10,B cell ,Memory B cell,Type 2 polarized memory B cell
42159,d2e2bcfebfdc11eb9ba92275cea06a7e,7,B cell ,Memory B cell,Core memory B cell
42160,d2e301fabfdc11eb9ba92275cea06a7e,9,B cell ,Memory B cell,Early memory B cell
42161,d2e48dc2bfdc11eb9ba92275cea06a7e,7,B cell ,Effector B cell,CD27+ effector B cell
42162,d2e53fcebfdc11eb9ba92275cea06a7e,6,B cell ,Memory B cell,Core memory B cell
42163,d2e835a8bfdc11eb9ba92275cea06a7e,6,B cell ,Memory B cell,Core memory B cell
42164,420bebfabfd311eb8ffe429043368bdd,2,B cell ,Memory B cell,Core memory B cell
42165,420dd596bfd311eb8ffe429043368bdd,12,B cell ,Memory B cell,CD95 memory B cell
42166,420e4f4ebfd311eb8ffe429043368bdd,3,B cell ,Memory B cell,Core memory B cell
42167,42125a08bfd311eb8ffe429043368bdd,7,B cell ,Memory B cell,Core memory B cell
42168,42137140bfd311eb8ffe429043368bdd,2,B cell ,Memory B cell,Core memory B cell
42169,421498febfd311eb8ffe429043368bdd,7,B cell ,Memory B cell,Core memory B cell
42170,4214d828bfd311eb8ffe429043368bdd,4,B cell ,Memory B cell,Core memory B cell
42171,42161a9ebfd311eb8ffe429043368bdd,4,B cell ,Memory B cell,Core memory B cell
42172,4217a83cbfd311eb8ffe429043368bdd,12,B cell ,Memory B cell,CD95 memory B cell
42173,421b34debfd311eb8ffe429043368bdd,10,B cell ,Memory B cell,Type 2 polarized memory B cell
42174,421e8954bfd311eb8ffe429043368bdd,4,B cell ,Memory B cell,Core memory B cell
42175,421f7a12bfd311eb8ffe429043368bdd,6,B cell ,Memory B cell,Core memory B cell
42176,421ff870bfd311eb8ffe429043368bdd,5,B cell ,Memory B cell,Core memory B cell
42177,422050c2bfd311eb8ffe429043368bdd,3,B cell ,Memory B cell,Core memory B cell
42178,42224922bfd311eb8ffe429043368bdd,10,B cell ,Memory B cell,Type 2 polarized memory B cell
42179,422294e0bfd311eb8ffe429043368bdd,6,B cell ,Memory B cell,Core memory B cell
42180,4222ec38bfd311eb8ffe429043368bdd,12,B cell ,Memory B cell,CD95 memory B cell
42181,4224d7bebfd311eb8ffe429043368bdd,10,B cell ,Memory B cell,Type 2 polarized memory B cell
42182,42260be8bfd311eb8ffe429043368bdd,7,B cell ,Memory B cell,Core memory B cell
42183,4226257ebfd311eb8ffe429043368bdd,12,B cell ,Memory B cell,CD95 memory B cell
42184,42274896bfd311eb8ffe429043368bdd,10,B cell ,Memory B cell,Type 2 polarized memory B cell
42185,4228d648bfd311eb8ffe429043368bdd,13,B cell ,Memory B cell,Core memory B cell
42186,422acd18bfd311eb8ffe429043368bdd,14,B cell ,Memory B cell,Core memory B cell
42187,422bfc88bfd311eb8ffe429043368bdd,13,B cell ,Memory B cell,Core memory B cell
42188,422c828ebfd311eb8ffe429043368bdd,5,B cell ,Memory B cell,Core memory B cell
42189,422d3382bfd311eb8ffe429043368bdd,6,B cell ,Memory B cell,Core memory B cell
42190,4232c0f4bfd311eb8ffe429043368bdd,6,B cell ,Effector B cell,CD27+ effector B cell
42191,4234da92bfd311eb8ffe429043368bdd,6,B cell ,Memory B cell,Core memory B cell
42192,42364af8bfd311eb8ffe429043368bdd,7,B cell ,Memory B cell,Core memory B cell
42193,42380f50bfd311eb8ffe429043368bdd,10,B cell ,Memory B cell,Type 2 polarized memory B cell
